full_address,incident_id,start_time,end_time,min_flood_depth,max_flood_depth,avg_flood_depth,area_sqm,county,town,vil
桃園市桃園區春日里,7782,2022-05-23 17:00:00,2022-05-23 17:00:00,34.0,34.0,34.0,488566.1477911814,桃園市,桃園區,春日里
桃園市桃園區春日里,7783,2022-06-28 11:15:00,2022-06-28 11:15:00,74.0,74.0,74.0,488566.1477911814,桃園市,桃園區,春日里
桃園市桃園區會稽里,7784,2022-05-23 17:00:00,2022-05-23 17:00:00,93.0,93.0,93.0,190047.8702617315,桃園市,桃園區,會稽里
桃園市桃園區玉山里,7954,2022-05-23 17:00:00,2022-05-23 17:00:00,95.0,95.0,95.0,838339.1428447891,桃園市,桃園區,玉山里
桃園市桃園區玉山里,7960,2022-06-28 11:15:00,2022-06-28 11:15:00,100.0,100.0,100.0,838339.1428447891,桃園市,桃園區,玉山里
桃園市桃園區福元里,7979,2022-05-23 17:00:00,2022-05-23 17:00:00,100.0,100.0,100.0,249904.24379978876,桃園市,桃園區,福元里
桃園市桃園區龍壽里,8316,2022-05-23 17:00:00,2022-05-23 17:00:00,94.0,94.0,94.0,730652.548280928,桃園市,桃園區,龍壽里
桃園市桃園區龍安里,8406,2022-07-05 13:50:00,2022-07-05 14:30:00,8.0,19.0,16.11111111111111,815550.0943538408,桃園市,桃園區,龍安里
桃園市桃園區龍安里,8401,2022-05-23 17:00:00,2022-05-23 17:00:00,90.0,90.0,90.0,815550.0943538408,桃園市,桃園區,龍安里
桃園市桃園區龍安里,8404,2022-06-28 11:15:00,2022-06-28 11:15:00,100.0,100.0,100.0,815550.0943538408,桃園市,桃園區,龍安里
桃園市桃園區龍山里,8495,2022-05-23 17:00:00,2022-05-23 17:00:00,90.0,90.0,90.0,1360879.1033893833,桃園市,桃園區,龍山里
桃園市桃園區龍祥里,8621,2022-05-23 17:00:00,2022-05-23 17:00:00,62.0,62.0,62.0,435464.4944969349,桃園市,桃園區,龍祥里
桃園市桃園區龍祥里,8627,2022-06-28 11:15:00,2022-06-28 11:15:00,100.0,100.0,100.0,435464.4944969349,桃園市,桃園區,龍祥里
桃園市楊梅區高山里,8696,2022-05-23 17:00:00,2022-05-23 17:00:00,92.0,92.0,92.0,3172511.872311359,桃園市,楊梅區,高山里
桃園市楊梅區高山里,8697,2022-06-28 11:15:00,2022-06-28 11:15:00,100.0,100.0,100.0,3172511.872311359,桃園市,楊梅區,高山里
桃園市蘆竹區宏竹里,8698,2022-05-23 17:00:00,2022-05-23 17:00:00,100.0,100.0,100.0,5175221.720897741,桃園市,蘆竹區,宏竹里
桃園市蘆竹區富竹里,8728,2022-06-28 11:15:00,2022-06-28 11:15:00,100.0,100.0,100.0,2550906.8835952445,桃園市,蘆竹區,富竹里
桃園市蘆竹區蘆竹里,8849,2022-05-23 17:00:00,2022-05-23 17:00:00,95.0,100.0,97.5,8409855.310268104,桃園市,蘆竹區,蘆竹里
桃園市蘆竹區蘆竹里,8854,2022-06-28 11:15:00,2022-06-28 11:15:00,100.0,100.0,100.0,8409855.310268104,桃園市,蘆竹區,蘆竹里
桃園市蘆竹區長興里,8975,2022-05-23 17:00:00,2022-05-23 17:00:00,95.0,95.0,95.0,2435479.2911823606,桃園市,蘆竹區,長興里
桃園市蘆竹區長興里,8988,2022-06-28 11:15:00,2022-06-28 11:15:00,100.0,100.0,100.0,2435479.2911823606,桃園市,蘆竹區,長興里
桃園市觀音區金湖里,9022,2021-06-12 20:25:00,2021-06-12 20:25:00,16.0,16.0,16.0,4345288.404176406,桃園市,觀音區,金湖里
桃園市龍潭區上華里,9067,2022-06-28 11:15:00,2022-06-28 11:15:00,96.0,96.0,96.0,1270699.7225865358,桃園市,龍潭區,上華里
桃園市龍潭區中正里,9180,2022-05-23 17:00:00,2022-05-23 17:00:00,93.0,93.0,93.0,898206.0054160403,桃園市,龍潭區,中正里
桃園市龍潭區九龍里,9189,2021-06-07 15:05:00,2021-06-07 17:35:00,3.0,25.0,14.666666666666666,5644673.584146081,桃園市,龍潭區,九龍里
桃園市龍潭區九龍里,9188,2021-06-04 15:35:00,2021-06-04 17:10:00,6.0,33.0,21.789473684210527,5644673.584146081,桃園市,龍潭區,九龍里
桃園市龍潭區九龍里,9191,2021-07-30 14:00:00,2021-07-30 14:25:00,4.0,13.0,10.5,5644673.584146081,桃園市,龍潭區,九龍里
桃園市龍潭區富林里,9246,2022-05-23 17:00:00,2022-05-23 17:00:00,89.0,89.0,89.0,2192188.090602745,桃園市,龍潭區,富林里
桃園市龜山區南美里,9351,2022-06-28 11:15:00,2022-06-28 11:15:00,100.0,100.0,100.0,452229.8825110854,桃園市,龜山區,南美里
桃園市龜山區大坑里,9453,2022-05-23 17:00:00,2022-05-23 17:00:00,82.0,82.0,82.0,9249682.874462914,桃園市,龜山區,大坑里
桃園市龜山區大坑里,9457,2022-06-28 11:15:00,2022-06-28 11:15:00,100.0,100.0,100.0,9249682.874462914,桃園市,龜山區,大坑里
桃園市龜山區山德里,9506,2022-05-23 17:00:00,2022-05-23 17:00:00,83.0,83.0,83.0,320045.73873770726,桃園市,龜山區,山德里
桃園市龜山區山頂里,9567,2022-05-23 17:00:00,2022-05-23 17:00:00,94.0,94.0,94.0,1541845.8950654217,桃園市,龜山區,山頂里
桃園市龜山區文化里,9672,2022-05-23 17:00:00,2022-05-23 17:00:00,92.0,92.0,92.0,3394300.458020898,桃園市,龜山區,文化里
桃園市龜山區文化里,9678,2022-06-28 11:15:00,2022-06-28 11:15:00,97.0,97.0,97.0,3394300.458020898,桃園市,龜山區,文化里
桃園市龜山區楓樹里,9851,2022-05-23 17:00:00,2022-05-23 17:00:00,94.0,94.0,94.0,8673673.33160782,桃園市,龜山區,楓樹里
桃園市龜山區樂善里,9920,2022-05-25 16:25:00,2022-05-25 17:00:00,5.0,21.0,12.75,4915645.638925595,桃園市,龜山區,樂善里
桃園市龜山區樂善里,9919,2022-05-23 17:00:00,2022-05-23 17:00:00,70.0,98.0,84.0,4915645.638925595,桃園市,龜山區,樂善里
桃園市龜山區樂善里,9894,2021-06-04 15:15:00,2021-06-04 15:40:00,1.0,35.0,19.428571428571427,4915645.638925595,桃園市,龜山區,樂善里
桃園市龜山區樂善里,9905,2021-07-30 13:10:00,2021-07-30 15:25:00,1.0,61.0,17.31111111111111,4915645.638925595,桃園市,龜山區,樂善里
桃園市龜山區樂善里,9914,2021-08-10 14:05:00,2021-08-10 16:00:00,1.0,42.0,10.958333333333334,4915645.638925595,桃園市,龜山區,樂善里
臺中市中區綠川里,9965,2021-08-10 15:15:00,2021-08-10 15:45:00,11.5,29.9,19.333333333333332,189967.88879383093,臺中市,中區,綠川里
臺中市北區錦祥里,9989,2021-08-10 15:18:00,2021-08-10 15:40:00,11.3,16.2,14.266666666666666,238717.8059486539,臺中市,北區,錦祥里
臺中市北區錦祥里,9993,2022-05-27 17:27:00,2022-05-27 18:02:00,5.9,16.6,13.866666666666667,238717.8059486539,臺中市,北區,錦祥里
臺中市北屯區北興里,10007,2022-07-02 13:25:00,2022-07-02 13:45:00,7.5,18.2,13.366666666666667,514533.89099177386,臺中市,北屯區,北興里
臺中市北屯區松安里,10011,2021-04-12 17:33:00,2021-04-12 17:41:00,7.4,15.2,11.3,226939.83011746858,臺中市,北屯區,松安里
臺中市北屯區軍功里,10029,2021-04-12 17:09:00,2021-04-12 17:09:00,14.7,14.7,14.7,3095402.6959084766,臺中市,北屯區,軍功里
臺中市南屯區三義里,10050,2021-06-21 02:58:00,2021-06-21 04:38:00,4.2,17.9,11.930769230769231,476515.2719275665,臺中市,南屯區,三義里
臺中市南屯區三義里,10058,2021-08-01 04:54:00,2021-08-01 08:05:00,4.2,17.8,13.378947368421052,476515.2719275665,臺中市,南屯區,三義里
臺中市南屯區三義里,10070,2022-05-25 16:00:00,2022-05-25 16:05:00,25.4,25.4,25.4,476515.2719275665,臺中市,南屯區,三義里
臺中市南屯區三義里,10073,2022-06-29 15:51:00,2022-06-29 16:46:00,5.4,16.6,10.028571428571428,476515.2719275665,臺中市,南屯區,三義里
臺中市南屯區中和里,10082,2021-06-21 05:12:00,2021-06-21 06:12:00,5.3,26.8,17.580000000000002,867814.1023995064,臺中市,南屯區,中和里
臺中市南屯區中和里,10083,2021-08-01 07:29:00,2021-08-01 07:49:00,4.2,20.5,10.633333333333333,867814.1023995064,臺中市,南屯區,中和里
臺中市南屯區寶山里,10085,2021-04-12 09:30:00,2021-04-12 09:30:00,10.8,10.8,10.8,4562375.017659674,臺中市,南屯區,寶山里
臺中市南屯區寶山里,10087,2021-08-01 05:52:00,2021-08-01 06:08:00,7.8,28.8,21.35,4562375.017659674,臺中市,南屯區,寶山里
臺中市南屯區寶山里,10090,2022-06-29 16:16:00,2022-06-29 17:06:00,5.8,46.7,29.942857142857143,4562375.017659674,臺中市,南屯區,寶山里
臺中市南屯區春社里,10098,2022-06-29 16:17:00,2022-06-29 18:44:00,5.9,44.2,25.1,8672924.172851488,臺中市,南屯區,春社里
臺中市南屯區春社里,10095,2021-08-01 05:50:00,2021-08-01 08:20:00,5.1,23.6,15.667857142857143,8672924.172851488,臺中市,南屯區,春社里
臺中市南屯區春社里,10096,2021-08-02 05:35:00,2021-08-02 09:56:00,5.1,26.5,19.751923076923074,8672924.172851488,臺中市,南屯區,春社里
臺中市南屯區豐樂里,10128,2022-06-29 16:15:00,2022-06-29 16:41:00,10.9,14.7,13.1,3272416.5154651063,臺中市,南屯區,豐樂里
臺中市大安區福興里,10131,2022-05-26 17:12:00,2022-05-26 22:42:00,5.7,19.0,15.688888888888888,1519598.665070816,臺中市,大安區,福興里
臺中市大肚區中和里,10146,2022-09-04 07:25:00,2022-09-04 07:25:00,11.2,11.2,11.2,2154615.3453216194,臺中市,大肚區,中和里
臺中市大肚區中和里,10140,2022-06-07 13:39:00,2022-06-07 13:59:00,5.3,21.2,13.133333333333333,2154615.3453216194,臺中市,大肚區,中和里
臺中市大肚區中和里,10143,2022-07-04 16:47:00,2022-07-04 17:07:00,7.0,24.4,15.833333333333334,2154615.3453216194,臺中市,大肚區,中和里
臺中市大肚區中和里,10144,2022-08-03 18:40:00,2022-08-03 19:23:00,5.9,42.7,30.175,2154615.3453216194,臺中市,大肚區,中和里
臺中市大肚區大肚里,10151,2021-08-02 04:59:00,2021-08-02 05:45:00,6.1,24.2,16.055555555555557,330720.11732815683,臺中市,大肚區,大肚里
臺中市大肚區大肚里,10152,2021-08-10 15:42:00,2021-08-10 15:42:00,10.9,10.9,10.9,330720.11732815683,臺中市,大肚區,大肚里
臺中市大肚區大肚里,10147,2021-06-05 17:17:00,2021-06-05 17:37:00,6.4,15.5,10.633333333333333,330720.11732815683,臺中市,大肚區,大肚里
臺中市大肚區大肚里,10149,2021-06-22 12:15:00,2021-06-22 12:15:00,10.4,10.4,10.4,330720.11732815683,臺中市,大肚區,大肚里
臺中市大里區夏田里,10158,2021-04-12 10:41:00,2021-04-12 11:26:00,7.0,14.3,12.16,3060252.7622340196,臺中市,大里區,夏田里
臺中市大里區夏田里,10159,2021-04-12 14:17:00,2021-04-12 14:17:00,15.2,15.2,15.2,3060252.7622340196,臺中市,大里區,夏田里
臺中市大里區夏田里,10178,2022-11-08 04:31:00,2022-11-08 06:00:00,254.6,257.7,256.2555555555556,3060252.7622340196,臺中市,大里區,夏田里
臺中市大里區日新里,10179,2022-08-17 17:21:00,2022-08-17 17:33:00,5.5,21.8,16.166666666666668,569113.4197255495,臺中市,大里區,日新里
臺中市大里區日新里,10180,2022-08-29 16:45:00,2022-08-29 16:58:00,6.7,17.7,14.033333333333331,569113.4197255495,臺中市,大里區,日新里
臺中市大里區東湖里,10181,2021-04-12 15:05:00,2021-04-12 15:35:00,7.6,14.3,10.95,1598126.6705681013,臺中市,大里區,東湖里
臺中市大里區東湖里,10183,2022-08-17 17:14:00,2022-08-17 17:34:00,10.2,18.8,15.059999999999999,1598126.6705681013,臺中市,大里區,東湖里
臺中市大里區西湖里,10225,2021-04-12 14:46:00,2021-04-12 14:46:00,16.1,16.1,16.1,3115603.5148189417,臺中市,大里區,西湖里
臺中市大里區西湖里,10224,2021-04-12 11:46:00,2021-04-12 12:06:00,15.9,16.3,16.1,3115603.5148189417,臺中市,大里區,西湖里
臺中市太平區光隆里,10271,2022-12-07 16:40:00,2022-12-07 16:40:00,40.0,40.0,40.0,2686538.60504478,臺中市,太平區,光隆里
臺中市太平區太平里,10272,2022-08-17 17:14:00,2022-08-17 17:44:00,6.4,20.6,13.525,2665272.6167695983,臺中市,太平區,太平里
臺中市太平區永隆里,10273,2021-03-08 10:06:00,2021-03-08 11:26:00,22.5,22.6,22.544444444444444,3277787.0518025705,臺中市,太平區,永隆里
臺中市太平區永隆里,10274,2021-04-08 16:19:00,2021-04-08 17:19:00,23.9,23.9,23.899999999999995,3277787.0518025705,臺中市,太平區,永隆里
臺中市太平區永隆里,10275,2021-04-16 14:33:00,2021-04-16 14:33:00,12.9,12.9,12.9,3277787.0518025705,臺中市,太平區,永隆里
臺中市新社區大南里,10278,2022-06-24 15:12:00,2022-06-24 17:38:00,4.4,17.0,11.6375,2149645.121625393,臺中市,新社區,大南里
臺中市東區十甲里,10301,2021-04-12 16:44:00,2021-04-12 16:44:00,12.3,12.3,12.3,620185.0351834554,臺中市,東區,十甲里
臺中市東區東信里,10307,2022-08-29 17:16:00,2022-08-29 17:16:00,11.1,11.1,11.1,1170321.3407457555,臺中市,東區,東信里
臺中市東區東勢里,10308,2022-08-17 17:36:00,2022-08-17 17:44:00,5.5,15.9,10.7,331116.7136698856,臺中市,東區,東勢里
臺中市東區東南里,10309,2022-07-02 13:25:00,2022-07-02 13:38:00,8.1,16.9,13.866666666666667,381767.2587942501,臺中市,東區,東南里
臺中市東區東南里,10310,2022-08-17 17:40:00,2022-08-17 17:54:00,10.1,15.9,12.1,381767.2587942501,臺中市,東區,東南里
臺中市沙鹿區南勢里,10324,2022-06-29 16:27:00,2022-06-29 17:04:00,4.7,22.3,16.87142857142857,1167949.6331810933,臺中市,沙鹿區,南勢里
臺中市沙鹿區斗抵里,10327,2022-06-29 16:28:00,2022-06-29 16:58:00,14.6,22.7,20.275,1618860.2492926992,臺中市,沙鹿區,斗抵里
臺中市沙鹿區鹿峰里,10341,2022-12-07 15:14:00,2022-12-07 15:14:00,40.0,40.0,40.0,1675882.1860915795,臺中市,沙鹿區,鹿峰里
臺中市烏日區五光里,10369,2022-08-29 17:21:00,2022-08-29 17:21:00,12.2,12.2,12.2,1374839.8360734996,臺中市,烏日區,五光里
臺中市烏日區光明里,10379,2022-08-27 18:15:00,2022-08-27 18:15:00,13.7,13.7,13.7,2072819.8700519642,臺中市,烏日區,光明里
臺中市烏日區光明里,10377,2022-06-29 15:44:00,2022-06-29 16:12:00,5.7,19.1,11.9,2072819.8700519642,臺中市,烏日區,光明里
臺中市烏日區光明里,10378,2022-08-03 18:43:00,2022-08-03 18:53:00,5.8,17.1,12.966666666666669,2072819.8700519642,臺中市,烏日區,光明里
臺中市烏日區光明里,10373,2021-03-05 15:49:00,2021-03-05 17:09:00,22.8,24.2,22.975,2072819.8700519642,臺中市,烏日區,光明里
臺中市烏日區光明里,10376,2021-04-12 09:54:00,2021-04-12 09:54:00,14.0,14.0,14.0,2072819.8700519642,臺中市,烏日區,光明里
臺中市烏日區前竹里,10382,2022-08-29 16:51:00,2022-08-29 16:51:00,12.5,12.5,12.5,1900687.328305815,臺中市,烏日區,前竹里
臺中市烏日區東園里,10383,2021-04-12 10:11:00,2021-04-12 10:11:00,12.4,12.4,12.4,4487063.861330722,臺中市,烏日區,東園里
臺中市烏日區東園里,10384,2021-04-12 13:49:00,2021-04-12 13:49:00,13.6,13.6,13.6,4487063.861330722,臺中市,烏日區,東園里
臺中市烏日區湖日里,10390,2021-04-08 17:47:00,2021-04-08 18:19:00,24.1,24.3,24.166666666666668,1813663.901324054,臺中市,烏日區,湖日里
臺中市烏日區湖日里,10391,2022-06-29 15:52:00,2022-06-29 16:20:00,4.3,32.7,20.771428571428572,1813663.901324054,臺中市,烏日區,湖日里
臺中市烏日區湖日里,10392,2022-08-03 18:43:00,2022-08-03 19:04:00,6.5,28.8,21.52,1813663.901324054,臺中市,烏日區,湖日里
臺中市神岡區神洲里,10398,2022-08-24 18:13:00,2022-08-24 18:33:00,13.5,17.0,15.6,3617238.736980559,臺中市,神岡區,神洲里
臺中市神岡區神洲里,10396,2022-06-29 16:14:00,2022-06-29 16:55:00,7.4,47.3,36.6625,3617238.736980559,臺中市,神岡區,神洲里
臺中市神岡區神洲里,10397,2022-08-17 18:32:00,2022-08-17 18:41:00,22.3,22.4,22.35,3617238.736980559,臺中市,神岡區,神洲里
臺中市神岡區神洲里,10393,2022-06-07 13:38:00,2022-06-07 14:27:00,10.2,25.6,17.1,3617238.736980559,臺中市,神岡區,神洲里
臺中市神岡區神洲里,10395,2022-06-24 17:39:00,2022-06-24 17:39:00,15.9,15.9,15.9,3617238.736980559,臺中市,神岡區,神洲里
臺中市西屯區港尾里,10403,2021-03-15 16:00:00,2021-03-18 13:58:00,20.9,24.7,23.636997319034855,3940105.033657773,臺中市,西屯區,港尾里
臺中市西屯區港尾里,10404,2021-04-12 18:07:00,2021-04-12 18:24:00,10.0,14.4,12.2,3940105.033657773,臺中市,西屯區,港尾里
臺中市西屯區福安里,10408,2021-06-21 03:38:00,2021-06-21 04:18:00,7.9,13.4,10.940000000000001,863067.653347841,臺中市,西屯區,福安里
臺中市西屯區福安里,10411,2022-06-07 13:35:00,2022-06-07 13:45:00,8.7,12.5,10.6,863067.653347841,臺中市,西屯區,福安里
臺中市豐原區翁子里,10445,2022-08-04 19:07:00,2022-08-04 19:46:00,9.2,20.9,14.866666666666667,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10444,2022-08-02 11:52:00,2022-08-02 13:19:00,5.1,26.4,19.588461538461537,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10443,2022-08-01 14:09:00,2022-08-01 15:29:00,6.0,29.5,20.411538461538463,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10442,2022-07-04 16:26:00,2022-07-04 16:44:00,4.2,18.0,11.683333333333332,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10441,2022-06-29 15:54:00,2022-06-29 17:12:00,4.9,37.3,24.004,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10440,2022-06-24 17:09:00,2022-06-24 17:37:00,4.3,17.0,11.1,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10439,2022-06-07 13:30:00,2022-06-07 14:38:00,4.6,20.0,13.146153846153847,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10446,2022-08-24 17:50:00,2022-08-24 17:50:00,7.5,12.6,10.05,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10436,2022-05-26 18:50:00,2022-05-26 21:15:00,5.8,16.5,11.157142857142857,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10435,2021-08-19 17:51:00,2021-08-19 18:11:00,8.3,14.3,12.1,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10434,2021-08-10 15:40:00,2021-08-10 15:50:00,13.9,16.3,15.100000000000001,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10433,2021-08-07 02:39:00,2021-08-07 02:59:00,7.4,16.7,12.966666666666667,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10431,2021-06-21 03:52:00,2021-06-21 05:04:00,5.1,21.6,18.150000000000002,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10430,2021-06-05 17:44:00,2021-06-05 18:14:00,6.9,15.6,12.633333333333333,1424252.9571932158,臺中市,豐原區,翁子里
臺中市豐原區翁子里,10437,2022-05-27 08:46:00,2022-05-27 11:47:00,5.8,23.0,18.204166666666666,1424252.9571932158,臺中市,豐原區,翁子里
臺南市七股區後港里,10460,2022-09-13 17:36:00,2022-09-14 13:27:00,10.8,11.9,11.228571428571428,5123907.738399845,臺南市,七股區,後港里
臺南市七股區後港里,10459,2022-09-13 14:47:00,2022-09-13 14:47:00,11.6,11.6,11.6,5123907.738399845,臺南市,七股區,後港里
臺南市七股區後港里,10458,2022-09-13 05:14:00,2022-09-13 06:36:00,12.0,12.5,12.375,5123907.738399845,臺南市,七股區,後港里
臺南市七股區後港里,10457,2022-09-12 17:59:00,2022-09-13 03:06:00,11.1,13.7,12.273333333333333,5123907.738399845,臺南市,七股區,後港里
臺南市七股區後港里,10456,2022-09-12 13:53:00,2022-09-12 14:58:00,10.0,10.5,10.25,5123907.738399845,臺南市,七股區,後港里
臺南市七股區後港里,10455,2022-09-12 05:06:00,2022-09-12 09:57:00,12.1,12.7,12.45,5123907.738399845,臺南市,七股區,後港里
臺南市七股區後港里,10453,2022-09-10 18:41:00,2022-09-11 09:24:00,11.0,13.3,12.378125,5123907.738399845,臺南市,七股區,後港里
臺南市七股區後港里,10452,2022-09-09 17:37:00,2022-09-10 12:04:00,11.1,13.4,12.465714285714286,5123907.738399845,臺南市,七股區,後港里
臺南市七股區後港里,10451,2022-09-09 14:31:00,2022-09-09 14:54:00,11.8,12.0,11.9,5123907.738399845,臺南市,七股區,後港里
臺南市七股區後港里,10450,2022-09-08 17:43:00,2022-09-09 12:29:00,12.0,13.8,12.831914893617022,5123907.738399845,臺南市,七股區,後港里
臺南市七股區後港里,10449,2022-09-07 16:48:00,2022-09-08 14:22:00,8.4,12.6,11.206249999999999,5123907.738399845,臺南市,七股區,後港里
臺南市七股區後港里,10454,2022-09-11 17:51:00,2022-09-12 03:04:00,11.1,13.1,12.286666666666667,5123907.738399845,臺南市,七股區,後港里
臺南市七股區西寮里,10470,2022-10-30 10:14:00,2022-10-30 10:14:00,17.4,17.4,17.4,7856062.976057648,臺南市,七股區,西寮里
臺南市下營區仁里里,10487,2022-06-29 13:10:00,2022-06-30 03:15:00,2.0,17.0,13.272727272727273,2924851.6548166117,臺南市,下營區,仁里里
臺南市中西區五條港里,10494,2021-08-02 13:49:00,2021-08-02 14:16:00,4.4,18.3,12.7,189054.57840278366,臺南市,中西區,五條港里
臺南市中西區南門里,10501,2021-08-02 13:39:00,2021-08-02 14:03:00,5.3,15.4,12.100000000000001,438179.7996348743,臺南市,中西區,南門里
臺南市中西區府前里,10505,2021-08-02 13:38:00,2021-08-02 14:24:00,4.4,19.2,15.116666666666667,275640.8336274598,臺南市,中西區,府前里
臺南市中西區府前里,10506,2022-08-02 09:53:00,2022-08-02 10:43:00,4.0,15.5,10.933333333333332,275640.8336274598,臺南市,中西區,府前里
臺南市中西區永華里,10507,2021-08-02 13:46:00,2021-08-02 13:58:00,5.3,53.6,29.45,265534.77238339593,臺南市,中西區,永華里
臺南市仁德區一甲里,10513,2020-04-10 12:50:00,2020-04-10 12:50:00,12.5,12.5,12.5,2312293.071627252,臺南市,仁德區,一甲里
臺南市仁德區一甲里,10512,2019-08-13 03:20:00,2019-08-13 15:35:00,4.5,74.7,43.25314685314685,2312293.071627252,臺南市,仁德區,一甲里
臺南市仁德區一甲里,10509,2019-05-14 11:08:00,2019-05-14 11:25:00,5.8,16.6,11.200000000000001,2312293.071627252,臺南市,仁德區,一甲里
臺南市仁德區一甲里,10508,2019-04-22 10:21:00,2019-04-22 10:21:00,17.2,17.2,17.2,2312293.071627252,臺南市,仁德區,一甲里
臺南市仁德區上崙里,10529,2019-07-19 11:49:00,2019-07-19 11:49:00,15.3,15.3,15.3,5569726.271620318,臺南市,仁德區,上崙里
臺南市仁德區上崙里,10530,2019-08-13 04:42:00,2019-08-13 06:37:00,6.0,24.4,16.083333333333332,5569726.271620318,臺南市,仁德區,上崙里
臺南市仁德區上崙里,10531,2020-04-10 13:34:00,2020-04-10 13:34:00,13.0,13.0,13.0,5569726.271620318,臺南市,仁德區,上崙里
臺南市仁德區上崙里,10533,2021-04-10 12:55:00,2021-04-10 12:55:00,13.4,13.4,13.4,5569726.271620318,臺南市,仁德區,上崙里
臺南市仁德區上崙里,10556,2022-08-11 15:29:00,2022-08-11 15:29:00,13.0,13.0,13.0,5569726.271620318,臺南市,仁德區,上崙里
臺南市仁德區二行里,10564,2019-04-22 13:10:00,2019-04-22 13:20:00,9.2,12.6,10.899999999999999,1272698.0315388332,臺南市,仁德區,二行里
臺南市仁德區二行里,10593,2021-07-31 08:32:00,2021-07-31 09:44:00,5.0,20.8,11.571428571428571,1272698.0315388332,臺南市,仁德區,二行里
臺南市仁德區仁德里,10644,2021-04-26 08:08:00,2021-04-26 08:08:00,14.7,14.7,14.7,3580974.6946366206,臺南市,仁德區,仁德里
臺南市仁德區仁德里,10643,2021-04-09 14:38:00,2021-04-09 14:38:00,13.8,13.8,13.8,3580974.6946366206,臺南市,仁德區,仁德里
臺南市仁德區仁德里,10652,2021-08-02 13:59:00,2021-08-02 14:19:00,8.3,19.2,14.633333333333333,3580974.6946366206,臺南市,仁德區,仁德里
臺南市仁德區仁德里,10638,2019-08-13 03:40:00,2019-08-13 12:51:00,3.9,45.8,20.75821917808219,3580974.6946366206,臺南市,仁德區,仁德里
臺南市仁德區仁德里,10637,2019-07-18 11:14:00,2019-07-18 11:14:00,18.2,18.2,18.2,3580974.6946366206,臺南市,仁德區,仁德里
臺南市仁德區仁德里,10642,2020-04-10 13:10:00,2020-04-10 13:10:00,14.9,14.9,14.9,3580974.6946366206,臺南市,仁德區,仁德里
臺南市仁德區仁義里,10655,2019-07-18 10:35:00,2019-07-18 10:35:00,14.9,14.9,14.9,2776290.9275595928,臺南市,仁德區,仁義里
臺南市仁德區仁義里,10656,2019-08-13 03:33:00,2019-08-13 05:33:00,5.2,15.5,11.43,2776290.9275595928,臺南市,仁德區,仁義里
臺南市仁德區仁義里,10657,2020-04-10 13:21:00,2020-04-10 13:21:00,11.0,11.0,11.0,2776290.9275595928,臺南市,仁德區,仁義里
臺南市仁德區仁義里,10658,2021-04-26 07:08:00,2021-04-26 07:08:00,14.9,14.9,14.9,2776290.9275595928,臺南市,仁德區,仁義里
臺南市仁德區太子里,10697,2021-05-16 03:37:00,2021-05-16 05:19:00,300.0,300.0,300.0,1836479.1355124984,臺南市,仁德區,太子里
臺南市仁德區太子里,10712,2021-08-02 13:45:00,2021-08-02 15:46:00,6.4,16.5,11.7,1836479.1355124984,臺南市,仁德區,太子里
臺南市仁德區太子里,10716,2022-10-07 22:49:00,2022-10-07 23:04:00,300.0,300.0,300.0,1836479.1355124984,臺南市,仁德區,太子里
臺南市仁德區太子里,10717,2022-10-23 08:09:00,2022-10-23 08:09:00,300.0,300.0,300.0,1836479.1355124984,臺南市,仁德區,太子里
臺南市仁德區太子里,10721,2022-12-24 12:09:00,2022-12-24 15:45:00,202.3,300.0,275.575,1836479.1355124984,臺南市,仁德區,太子里
臺南市仁德區太子里,10720,2022-12-24 09:29:00,2022-12-24 09:39:00,300.0,300.0,300.0,1836479.1355124984,臺南市,仁德區,太子里
臺南市仁德區太子里,10722,2022-12-24 18:33:00,2022-12-24 18:33:00,206.9,206.9,206.9,1836479.1355124984,臺南市,仁德區,太子里
臺南市仁德區太子里,10696,2021-05-14 21:25:00,2021-05-14 21:57:00,300.0,300.0,300.0,1836479.1355124984,臺南市,仁德區,太子里
臺南市仁德區太子里,10718,2022-11-01 18:38:00,2022-11-01 18:38:00,300.0,300.0,300.0,1836479.1355124984,臺南市,仁德區,太子里
臺南市仁德區太子里,10695,2021-05-13 04:27:00,2021-05-13 05:29:00,300.0,300.0,300.0,1836479.1355124984,臺南市,仁德區,太子里
臺南市仁德區太子里,10670,2019-04-22 11:26:00,2019-04-22 12:22:00,7.4,12.0,10.133333333333333,1836479.1355124984,臺南市,仁德區,太子里
