station_id,ciOrgname,ciCategory,Organize_Name,CategoryInfos_Name,PQ_id,PQ_name,PQ_fullname,PQ_description,PQ_unit,timestamp,value
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:00:00,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:00:01.536,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:00:11.051,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:00:31.614,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:01:01.27,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:01:31.287,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:02:01.223,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:02:31.254,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:03:01.269,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:03:31.316,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:04:08.206,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:04:44.393,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:05:05.534,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:05:31.315,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:06:31.253,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:07:02.19,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:07:32.273,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:08:02.221,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:08:32.221,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:08:55.94,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:09:34.8,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:10:00,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:10:26.433,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:11:36.705,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:11:45.77,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:11:47.643,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:12:02.131,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:12:32.237,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:12:57.237,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:13:45.034,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:13:45.049,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:14:18.705,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:14:32.94,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:15:09.877,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:15:35.502,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:16:02.08,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:16:35.268,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:17:02.018,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:17:32.158,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:18:02.127,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:18:02.502,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:18:13.752,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:18:58.721,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:20:00,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:20:04.33,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:20:15.41,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:20:18.142,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:20:22.082,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:20:32.392,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:21:07.892,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:21:52.548,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:22:46.345,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:23:31.782,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:23:40.017,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:23:46.673,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:23:54.267,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:24:00.688,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:24:31.423,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:25:01.25,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:25:30.813,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:25:32.922,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:26:01.031,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:26:31.016,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:27:18.797,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:27:30.955,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:28:01.031,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:28:30.97,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:29:00.937,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:29:17.311,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:30:00,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:30:19.077,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:30:23.655,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:30:31.608,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:30:34.889,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:31:01.045,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:31:31.654,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:32:00.936,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:32:30.969,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:33:00.952,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:33:30.935,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:34:00.95,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:34:33.935,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:35:03.575,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:35:47.825,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:35:56.794,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:36:02.544,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:36:30.841,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:37:00.872,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:37:51.7,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:38:01.622,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:38:30.794,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:39:00.825,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:39:30.778,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:40:00,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:40:01.124,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:40:30.747,0.0
9debacd7-d006-4759-9b27-8fa143650457,水利署,淹水感測器,第七河川局,淹水深度,92408075-5353-46bc-9d29-e7bc92a60131,淹水深度,枋寮鄉_枋寮高中_淹水深度,路面淹水監測站_枋寮高中_路面淹水水位,cm,2018-12-10 20:41:42.514,0.0
